frame,error_m
1.696000000000000000e+03,6.382410921129307724e+01
1.697000000000000000e+03,6.396722482156760492e+01
1.698000000000000000e+03,6.415936108688602246e+01
1.699000000000000000e+03,6.429900741076890824e+01
1.700000000000000000e+03,6.445081548997625021e+01
1.701000000000000000e+03,6.469657006803383581e+01
1.702000000000000000e+03,6.493831874789108838e+01
1.703000000000000000e+03,6.520165957212344665e+01
1.704000000000000000e+03,6.546093642445627836e+01
1.705000000000000000e+03,6.569296731402569378e+01
1.706000000000000000e+03,6.590782336748019077e+01
1.707000000000000000e+03,6.616613292733217122e+01
1.708000000000000000e+03,6.642354654222832266e+01
1.709000000000000000e+03,6.661166110079493308e+01
1.710000000000000000e+03,6.686165437426822677e+01
1.711000000000000000e+03,6.710318215777331829e+01
1.712000000000000000e+03,6.733918004217503039e+01
1.713000000000000000e+03,6.757333831842622374e+01
1.714000000000000000e+03,6.778431768961526416e+01
1.715000000000000000e+03,6.797424064903236740e+01
1.716000000000000000e+03,6.815383472941340415e+01
1.717000000000000000e+03,6.830201101406980513e+01
1.718000000000000000e+03,6.844624220131504444e+01
1.719000000000000000e+03,6.859223403940062269e+01
1.720000000000000000e+03,6.873747940495248088e+01
1.721000000000000000e+03,6.888243992235369717e+01
1.722000000000000000e+03,6.903092343833681355e+01
1.723000000000000000e+03,6.920430887021929323e+01
1.724000000000000000e+03,6.937274391472239188e+01
1.725000000000000000e+03,6.947278863217829326e+01
1.726000000000000000e+03,6.960265369837983940e+01
1.727000000000000000e+03,6.975588187910024374e+01
1.728000000000000000e+03,6.990347275398886495e+01
1.729000000000000000e+03,7.001719189510421870e+01
1.730000000000000000e+03,7.014042784123206786e+01
1.731000000000000000e+03,7.025907681992279663e+01
1.732000000000000000e+03,7.036924820178703044e+01
1.733000000000000000e+03,7.047273637666428669e+01
1.734000000000000000e+03,7.055863400455490364e+01
1.735000000000000000e+03,7.062863481275971367e+01
1.736000000000000000e+03,7.068756299200502724e+01
1.737000000000000000e+03,7.070256938053080376e+01
1.738000000000000000e+03,7.077233812990097306e+01
1.739000000000000000e+03,7.074609921825754100e+01
1.740000000000000000e+03,7.070569770373083429e+01
1.741000000000000000e+03,7.077723819216684831e+01
1.742000000000000000e+03,7.084042057949309878e+01
1.743000000000000000e+03,7.087286703386624254e+01
1.744000000000000000e+03,7.090404660873961973e+01
1.745000000000000000e+03,7.093249575688693653e+01
1.746000000000000000e+03,7.096215895254731265e+01
1.747000000000000000e+03,7.093928096416362905e+01
1.748000000000000000e+03,7.092851732939777776e+01
1.749000000000000000e+03,7.096264464673188854e+01
1.750000000000000000e+03,7.103444974300816739e+01
1.751000000000000000e+03,7.109802967602078638e+01
1.752000000000000000e+03,7.114655043769801068e+01
1.753000000000000000e+03,7.118803061356030071e+01
1.754000000000000000e+03,7.121485343586829231e+01
1.755000000000000000e+03,7.126207242719095802e+01
1.756000000000000000e+03,7.131801338847661498e+01
1.757000000000000000e+03,7.137184962209971673e+01
1.758000000000000000e+03,7.140670128947238027e+01
1.759000000000000000e+03,7.146021203705853964e+01
1.760000000000000000e+03,7.151690487364824378e+01
1.761000000000000000e+03,7.156807314337996218e+01
1.762000000000000000e+03,7.162512440280875126e+01
1.763000000000000000e+03,7.168412316808380069e+01
1.764000000000000000e+03,7.174303555628539186e+01
1.765000000000000000e+03,7.179630376829135230e+01
1.766000000000000000e+03,7.189149195651739888e+01
1.767000000000000000e+03,7.197891205878113396e+01
1.768000000000000000e+03,7.207167060960344429e+01
1.769000000000000000e+03,7.215535570054343850e+01
1.770000000000000000e+03,7.225502176530019938e+01
1.771000000000000000e+03,7.235213724911177735e+01
1.772000000000000000e+03,7.247137895453548140e+01
1.773000000000000000e+03,7.262726938695384149e+01
1.774000000000000000e+03,7.278447526050598526e+01
1.775000000000000000e+03,7.292470949377661782e+01
1.776000000000000000e+03,7.308063837271201635e+01
1.777000000000000000e+03,7.329818056946457716e+01
1.778000000000000000e+03,7.350808286981526862e+01
1.779000000000000000e+03,7.375391559109030482e+01
1.780000000000000000e+03,7.401502199693989326e+01
1.781000000000000000e+03,7.430562365354072085e+01
1.782000000000000000e+03,7.461356532616098036e+01
1.783000000000000000e+03,7.495529072075419208e+01
1.784000000000000000e+03,7.529577804343311698e+01
1.785000000000000000e+03,7.564060581426312524e+01
1.786000000000000000e+03,7.601585999614114542e+01
1.787000000000000000e+03,7.644071406764838628e+01
1.788000000000000000e+03,7.685942226249169096e+01
1.789000000000000000e+03,7.721359137307489107e+01
1.790000000000000000e+03,7.756131525121359971e+01
1.791000000000000000e+03,7.795858623647592367e+01
1.792000000000000000e+03,7.835707718135408584e+01
1.793000000000000000e+03,7.874873139215448248e+01
1.794000000000000000e+03,7.904869101382530516e+01
1.795000000000000000e+03,7.945547282320403326e+01
1.796000000000000000e+03,7.986453916370098227e+01
1.797000000000000000e+03,8.027271461436002653e+01
1.798000000000000000e+03,8.066762438625886489e+01
1.799000000000000000e+03,8.106623322133906129e+01
1.800000000000000000e+03,8.145998904847621702e+01
1.801000000000000000e+03,8.183768220450353681e+01
1.802000000000000000e+03,8.221309070493740023e+01
1.803000000000000000e+03,8.258371266420343204e+01
1.804000000000000000e+03,8.294967748463656676e+01
1.805000000000000000e+03,8.330671570082394339e+01
1.806000000000000000e+03,8.365224049951517316e+01
1.807000000000000000e+03,8.398732794461832896e+01
1.808000000000000000e+03,8.431562005427383610e+01
1.809000000000000000e+03,8.464302064594079411e+01
1.810000000000000000e+03,8.497023906534811033e+01
1.811000000000000000e+03,8.529322780029056617e+01
1.812000000000000000e+03,8.560508123093663357e+01
1.813000000000000000e+03,8.590391537942812761e+01
1.814000000000000000e+03,8.619200853258720940e+01
1.815000000000000000e+03,8.647194831599507836e+01
1.816000000000000000e+03,8.674730036249657417e+01
1.817000000000000000e+03,8.702885547938018362e+01
1.818000000000000000e+03,8.730670102222441642e+01
1.819000000000000000e+03,8.756670419957607976e+01
1.820000000000000000e+03,8.781705948167778786e+01
1.821000000000000000e+03,8.806854631287602331e+01
1.822000000000000000e+03,8.830900234888724754e+01
1.823000000000000000e+03,8.854955955370760989e+01
1.824000000000000000e+03,8.878736880246195540e+01
1.825000000000000000e+03,8.902988267058260874e+01
1.826000000000000000e+03,8.926264030881421263e+01
1.827000000000000000e+03,8.949560527095626128e+01
1.828000000000000000e+03,8.973099922084375635e+01
1.829000000000000000e+03,8.996530015691756432e+01
1.830000000000000000e+03,9.020270514803742401e+01
1.831000000000000000e+03,9.043904456276383996e+01
1.832000000000000000e+03,9.067039260607768369e+01
1.833000000000000000e+03,9.088886623591751857e+01
1.834000000000000000e+03,9.110479555419213682e+01
1.835000000000000000e+03,9.132374075484561615e+01
1.836000000000000000e+03,9.154372813651241358e+01
1.837000000000000000e+03,9.175343754370109650e+01
1.838000000000000000e+03,9.195439248309638458e+01
1.839000000000000000e+03,9.214773090079057738e+01
1.840000000000000000e+03,9.232893408304880722e+01
1.841000000000000000e+03,9.251522866072372153e+01
1.842000000000000000e+03,9.269013666960590569e+01
1.843000000000000000e+03,9.284927021972761452e+01
1.844000000000000000e+03,9.300823662108456347e+01
1.845000000000000000e+03,9.317630057462969262e+01
1.846000000000000000e+03,9.333507885391827585e+01
1.847000000000000000e+03,9.349810277429547511e+01
1.848000000000000000e+03,9.365493331675519073e+01
1.849000000000000000e+03,9.381931456316179663e+01
1.850000000000000000e+03,9.394167807619878374e+01
1.851000000000000000e+03,9.410194815806727320e+01
1.852000000000000000e+03,9.427135008840502906e+01
1.853000000000000000e+03,9.444614366862292343e+01
1.854000000000000000e+03,9.457923055403433921e+01
1.855000000000000000e+03,9.473523355116293487e+01
1.856000000000000000e+03,9.488956668099937986e+01
1.857000000000000000e+03,9.505434967014454628e+01
1.858000000000000000e+03,9.515522016447192755e+01
1.859000000000000000e+03,9.532194511788745217e+01
1.860000000000000000e+03,9.548073146794041577e+01
1.861000000000000000e+03,9.561114096023386821e+01
1.862000000000000000e+03,9.574122812079225753e+01
1.863000000000000000e+03,9.588651347322893059e+01
1.864000000000000000e+03,9.603876266860605426e+01
1.865000000000000000e+03,9.616131556099215061e+01
1.866000000000000000e+03,9.628252609135203954e+01
1.867000000000000000e+03,9.641017880890817082e+01
1.868000000000000000e+03,9.652946993947810483e+01
1.869000000000000000e+03,9.665185387965124164e+01
1.870000000000000000e+03,9.677258707656787351e+01
1.871000000000000000e+03,9.687761421598165157e+01
1.872000000000000000e+03,9.697907541541427179e+01
1.873000000000000000e+03,9.709700385526305411e+01
1.874000000000000000e+03,9.721233490572963376e+01
1.875000000000000000e+03,9.732053724663578009e+01
1.876000000000000000e+03,9.742662232762933172e+01
1.877000000000000000e+03,9.753557885006085826e+01
1.878000000000000000e+03,9.765527699122336003e+01
1.879000000000000000e+03,9.776627590041583460e+01
1.880000000000000000e+03,9.786787928411388293e+01
1.881000000000000000e+03,9.796670349555243718e+01
1.882000000000000000e+03,9.806354735873422612e+01
1.883000000000000000e+03,9.818107399014164116e+01
1.884000000000000000e+03,9.830201389705315762e+01
1.885000000000000000e+03,9.842254796069251199e+01
1.886000000000000000e+03,9.853570432362405995e+01
1.887000000000000000e+03,9.862895412425794461e+01
1.888000000000000000e+03,9.872603739209780827e+01
1.889000000000000000e+03,9.885004071744550913e+01
1.890000000000000000e+03,9.895113271333457305e+01
1.891000000000000000e+03,9.873595210317287751e+01
1.892000000000000000e+03,9.855035723826034655e+01
1.893000000000000000e+03,9.868031562287202973e+01
1.894000000000000000e+03,9.882592625142564202e+01
1.895000000000000000e+03,9.898455108027322069e+01
1.896000000000000000e+03,9.914269251441903918e+01
1.897000000000000000e+03,9.929078103383061205e+01
1.898000000000000000e+03,9.943707255702052805e+01
1.899000000000000000e+03,9.958637190904094894e+01
1.900000000000000000e+03,9.975380981201767838e+01
1.901000000000000000e+03,9.994047871197817301e+01
1.902000000000000000e+03,1.001389190432808931e+02
1.903000000000000000e+03,1.003448387610720687e+02
1.904000000000000000e+03,1.005632480886178683e+02
1.905000000000000000e+03,1.007895019520472317e+02
1.906000000000000000e+03,1.010315308328255952e+02
1.907000000000000000e+03,1.012966997193176724e+02
1.908000000000000000e+03,1.015780542050747925e+02
1.909000000000000000e+03,1.018678263933945090e+02
1.910000000000000000e+03,1.021660626185918943e+02
1.911000000000000000e+03,1.024676983611576304e+02
1.912000000000000000e+03,1.027889126120002317e+02
1.913000000000000000e+03,1.032309805242341270e+02
1.914000000000000000e+03,1.036742448993929315e+02
1.915000000000000000e+03,1.041193695278190461e+02
1.916000000000000000e+03,1.045644668743849337e+02
1.917000000000000000e+03,1.050014045988128970e+02
1.918000000000000000e+03,1.054438373090692664e+02
1.919000000000000000e+03,1.058801768450981626e+02
1.920000000000000000e+03,1.063156206772774937e+02
1.921000000000000000e+03,1.065660063171555265e+02
1.922000000000000000e+03,1.070050486689314795e+02
1.923000000000000000e+03,1.073424775441985588e+02
1.924000000000000000e+03,1.076955860860475127e+02
1.925000000000000000e+03,1.081241746900338256e+02
1.926000000000000000e+03,1.084847546610129001e+02
1.927000000000000000e+03,1.088921126639730232e+02
1.928000000000000000e+03,1.093011529563087549e+02
1.929000000000000000e+03,1.098858632736478853e+02
1.930000000000000000e+03,1.105029315723881922e+02
1.931000000000000000e+03,1.111130755026025270e+02
1.932000000000000000e+03,1.117427630569940931e+02
1.933000000000000000e+03,1.124146917543318835e+02
1.934000000000000000e+03,1.130970051883572438e+02
1.935000000000000000e+03,1.138028455542944499e+02
1.936000000000000000e+03,1.145163604827737345e+02
1.937000000000000000e+03,1.152346177137529395e+02
1.938000000000000000e+03,1.159678329483979269e+02
1.939000000000000000e+03,1.166943230601962398e+02
1.940000000000000000e+03,1.174138985333892435e+02
1.941000000000000000e+03,1.181391800430473609e+02
1.942000000000000000e+03,1.188438811342885941e+02
1.943000000000000000e+03,1.195669518276920797e+02
1.944000000000000000e+03,1.203127437624244322e+02
1.945000000000000000e+03,1.209382994026315572e+02
1.946000000000000000e+03,1.215868267743284576e+02
1.947000000000000000e+03,1.222770913299179512e+02
1.948000000000000000e+03,1.229101497565655592e+02
1.949000000000000000e+03,1.234586964605387323e+02
1.950000000000000000e+03,1.239589657682879675e+02
1.951000000000000000e+03,1.244552837535267429e+02
1.952000000000000000e+03,1.249585272763879260e+02
1.953000000000000000e+03,1.253561847426014992e+02
1.954000000000000000e+03,1.256677585039547722e+02
1.955000000000000000e+03,1.261025227724189222e+02
1.956000000000000000e+03,1.264906372495584037e+02
1.957000000000000000e+03,1.267275306255995133e+02
1.958000000000000000e+03,1.269253168410343875e+02
1.959000000000000000e+03,1.270613694817814405e+02
1.960000000000000000e+03,1.271462840335907316e+02
1.961000000000000000e+03,1.272723527873777982e+02
1.962000000000000000e+03,1.272896725963244933e+02
1.963000000000000000e+03,1.272363766303456316e+02
1.964000000000000000e+03,1.271429747590576369e+02
1.965000000000000000e+03,1.271020431935998403e+02
1.966000000000000000e+03,1.270649402020830507e+02
1.967000000000000000e+03,1.270479439024734063e+02
1.968000000000000000e+03,1.270090621340765580e+02
1.969000000000000000e+03,1.269358923930271743e+02
1.970000000000000000e+03,1.268785449318264540e+02
1.971000000000000000e+03,1.267822977206121635e+02
1.972000000000000000e+03,1.266614236220725758e+02
1.973000000000000000e+03,1.264614828589371598e+02
1.974000000000000000e+03,1.260963214629917530e+02
1.975000000000000000e+03,1.259659864635979005e+02
1.976000000000000000e+03,1.258225117612649058e+02
1.977000000000000000e+03,1.256747065757820536e+02
1.978000000000000000e+03,1.255214732201310710e+02
1.979000000000000000e+03,1.253826406430588776e+02
1.980000000000000000e+03,1.252409874611658296e+02
1.981000000000000000e+03,1.250227026425181975e+02
1.982000000000000000e+03,1.248881007810019526e+02
1.983000000000000000e+03,1.247194043993726353e+02
1.984000000000000000e+03,1.245377555605985975e+02
1.985000000000000000e+03,1.243544096820811689e+02
1.986000000000000000e+03,1.241608550412694285e+02
1.987000000000000000e+03,1.239413280216133018e+02
1.988000000000000000e+03,1.237175573422575212e+02
1.989000000000000000e+03,1.235654530678087184e+02
1.990000000000000000e+03,1.234124569390798598e+02
1.991000000000000000e+03,1.232294474247696314e+02
1.992000000000000000e+03,1.230568303602761517e+02
1.993000000000000000e+03,1.229031821876211268e+02
1.994000000000000000e+03,1.227654407510334096e+02
1.995000000000000000e+03,1.226014451609960361e+02
1.996000000000000000e+03,1.224358649903322913e+02
1.997000000000000000e+03,1.222717483219584125e+02
1.998000000000000000e+03,1.221173385408701648e+02
1.999000000000000000e+03,1.219348886827260969e+02
2.000000000000000000e+03,1.217543410122051313e+02
2.001000000000000000e+03,1.216310877343640016e+02
2.002000000000000000e+03,1.214861043252578128e+02
2.003000000000000000e+03,1.213507270696102580e+02
2.004000000000000000e+03,1.212167894434440427e+02
2.005000000000000000e+03,1.210128138436113119e+02
2.006000000000000000e+03,1.207717627384013355e+02
2.007000000000000000e+03,1.205452129386018782e+02
2.008000000000000000e+03,1.203227678631507018e+02
2.009000000000000000e+03,1.201010019250887382e+02
2.010000000000000000e+03,1.198246432918934801e+02
2.011000000000000000e+03,1.196889157695363934e+02
2.012000000000000000e+03,1.195498922674910602e+02
